1;65
2;56
3;93
4;70
5;84
6;81
7;63
8;85
9;85
10;81
11;82
12;75
13;75
14;61
15;69
16;97
17;68
18;93
19;73
20;78
21;81
22;87
23;90
24;94
25;97
26;68
27;80
28;66
29;84
30;85
31;71
32;70
33;77
34;77
35;81
36;62
37;88
38;90
39;66
40;93
41;81
42;83
43;89
44;94
45;69
46;77
47;74
48;98
49;76
50;71
51;95
52;81
53;79
54;89
55;73
56;69
57;87
58;88
59;76
60;76
61;80
62;86
63;83
64;61
65;74
66;81
67;80
68;62
69;73
70;87
71;83
72;91
73;75
74;92
75;92
76;96
77;79
78;68
79;67
80;80
81;68
82;79
83;86
84;79
85;96
86;69
87;87
88;85
89;85
90;73
91;77
92;74
93;71
94;62
95;74
96;88
97;85
98;76
99;89
100;69
101;84
102;71
103;81
104;80
105;101
106;77
107;74
108;81
109;78
110;79
111;76
112;72
113;83
114;81
115;91
116;92
117;93
118;79
119;73
120;67
121;76
122;73
123;73
124;93
125;99
126;81
127;73
128;63
129;82
130;84
131;76
132;80
133;73
134;82
135;64
136;86
137;70
138;77
139;86
140;56
141;75
142;71
143;81
144;77
145;80
146;70
147;100
148;90
149;81
150;69
151;79
152;87
153;85
154;88
155;62
156;66
157;73
158;73
159;78
160;83
161;86
162;74
163;74
164;75
165;80
166;93
167;73
168;73
169;73
170;106
171;85
172;84
173;67
174;102
175;73
176;74
177;73
178;83
179;102
180;82
181;86
182;77
183;86
184;88
185;83
186;73
187;81
188;86
189;84
190;83
191;75
192;84
193;77
194;80
195;75
196;80
197;86
198;72
199;83
200;87
201;74
202;75
203;109
204;66
205;73
206;81
207;80
208;74
209;84
210;85
211;73
212;67
213;78
214;81
215;75
216;73
217;69
218;79
219;74
220;82
221;68
222;67
223;87
224;93
225;90
226;86
227;74
228;79
229;83
230;85
231;105
232;75
233;80
234;64
235;84
236;97
237;77
238;67
239;73
240;65
241;77
242;90
243;62
244;69
245;70
246;82
247;73
248;102
249;83
250;76
251;78
252;76
253;58
254;80
255;82
256;66
257;82
258;71
259;64
260;74
261;78
262;91
263;80
264;80
265;62
266;80
267;99
268;72
269;82
270;71
271;68
272;70
273;93
274;83
275;74
276;66
277;71
278;92
279;85
280;86
281;84
282;84
283;74
284;73
285;86
286;86
287;68
288;69
289;78
290;67
291;86
292;74
293;74
294;90
295;71
296;68
297;96
298;84
299;77
300;80
301;75
302;102
303;90
304;85
305;75
306;72
307;72
308;97
309;88
310;77
311;71
312;76
313;84
314;90
315;59
316;80
317;70
318;88
319;77
320;91
321;79
322;74
323;73
324;78
325;67
326;66
327;76
328;87
329;65
330;79
331;71
332;75
333;81
334;74
335;95
336;93
337;76
338;85
339;94
340;79
341;79
342;93
343;64
344;76
345;81
346;92
347;90
348;72
349;94
350;72
351;96
352;69
353;62
354;103
355;104
356;72
357;76
358;66
359;72
360;62
361;72
362;84
363;92
364;68
365;74
366;58
367;73
368;91
369;80
370;68
371;72
372;72
373;72
374;77
375;76
376;76
377;90
378;72
379;68
380;89
381;92
382;71
383;70
384;72
385;63
386;74
387;72
388;85
389;82
390;88
391;87
392;78
393;69
394;72
395;75
396;85
397;78
398;73
399;82
400;76
401;70
402;76
403;93
404;65
405;77
406;87
407;88
408;70
409;67
410;79
411;81
412;72
413;82
414;89
415;79
416;74
417;93
418;88
419;78
420;70
421;75
422;80
423;64
424;66
425;68
426;79
427;74
428;87
429;72
430;65
431;82
432;64
433;77
434;76
435;66
436;74
437;83
438;76
439;90
440;90
441;80
442;73
443;92
444;62
445;73
446;58
447;86
448;87
449;89
450;78
451;67
452;75
453;79
454;65
455;78
456;63
457;80
458;79
459;69
460;88
461;72
462;78
463;87
464;82
465;73
466;85
467;79
468;71
469;78
470;87
471;83
472;68
473;89
474;63
475;80
476;67
477;64
478;82
479;81
480;72
481;87
482;76
483;84
484;67
485;86
486;86
487;84
488;74
489;86
