0;57
1;31
2;53
3;42
4;51
5;48
6;57
7;41
8;48
9;61
10;59
11;53
12;35
13;43
14;53
15;47
16;54
17;46
18;36
19;47
20;54
21;42
22;52
23;34
24;51
25;45
26;49
27;51
28;53
29;55
30;54
31;40
32;45
33;42
34;47
35;32
36;32
37;43
38;50
39;40
40;46
41;45
42;42
43;34
44;49
45;36
46;49
47;43
48;44
49;47
50;57
51;52
52;47
53;64
54;52
55;57
56;59
57;41
58;53
59;55
60;50
61;51
62;58
63;47
64;52
65;57
66;52
67;65
68;58
69;56
70;61
71;63
72;57
73;49
74;68
75;53
76;53
77;68
78;66
79;61
80;50
81;68
82;51
83;65
84;50
85;66
86;52
87;53
88;36
89;42
90;51
91;47
92;57
93;61
94;39
95;43
96;42
97;42
98;36
99;32
100;41
101;47
102;35
103;36
104;41
105;44
106;61
107;37
108;52
109;52
110;49
111;47
112;42
113;46
114;51
115;52
116;49
117;57
118;57
119;56
120;56
121;55
122;62
123;50
124;56
125;50
126;63
127;53
128;52
129;45
130;76
131;56
132;55
133;61
134;59
135;61
136;66
137;45
138;45
139;59
140;43
141;60
142;56
143;47
144;49
145;38
146;50
147;58
148;62
149;60
150;47
151;58
152;48
153;50
154;51
155;50
156;48
157;41
158;40
159;49
160;44
161;56
162;42
163;51
164;50
165;44
166;50
167;54
168;48
169;46
170;61
171;40
172;64
173;59
174;50
175;51
176;54
177;60
178;57
179;56
180;58
181;55
182;67
183;71
184;64
185;77
186;66
187;67
188;48
189;76
190;57
191;70
192;63
193;43
194;70
195;63
196;61
197;70
198;67
199;70
200;67
201;62
202;58
203;62
204;52
205;61
206;53
207;55
208;48
209;48
210;50
211;45
212;58
213;51
214;46
215;49
216;55
217;57
218;48
219;52
220;42
221;43
222;51
223;45
224;53
225;56
226;53
227;54
228;44
229;38
230;48
231;51
232;57
233;50
234;66
235;60
236;67
237;58
238;63
239;52
240;78
241;59
242;54
243;61
244;54
245;71
246;59
247;65
248;76
249;68
250;62
251;68
252;58
253;52
254;56
255;60
256;77
257;46
258;44
259;42
