0;69
1;74
2;73
3;77
4;52
5;70
6;73
7;58
8;65
9;55
10;70
11;79
12;65
13;64
14;65
15;66
16;68
17;65
18;63
19;64
20;53
21;65
22;72
23;67
24;70
25;51
26;67
27;72
28;63
29;58
30;63
31;68
32;56
33;69
34;62
35;73
36;68
37;82
38;84
39;65
40;82
41;69
42;91
43;73
44;66
45;78
46;90
47;66
48;71
49;81
50;76
51;77
52;72
53;80
54;83
55;88
56;81
57;82
58;59
59;84
60;88
61;84
62;94
63;69
64;75
65;78
66;78
67;69
68;79
69;60
70;75
71;81
72;72
73;67
74;87
75;77
76;84
77;61
78;70
79;78
80;68
81;77
82;77
83;98
84;67
85;83
86;100
87;59
88;81
89;88
90;73
91;84
92;68
93;85
94;91
95;77
96;72
97;82
98;91
99;82
100;74
101;86
102;108
103;70
104;90
105;86
106;80
107;99
108;65
109;77
110;76
111;71
112;67
113;94
114;85
115;87
116;71
117;87
118;81
119;81
120;80
121;85
122;80
123;81
124;80
125;68
126;97
127;76
128;67
129;74
130;78
131;87
132;74
133;83
134;84
135;73
136;73
137;84
138;90
139;81
140;70
141;85
142;96
143;81
144;78
145;69
146;77
147;80
148;88
149;84
150;79
151;88
152;80
153;102
154;80
155;85
156;89
157;83
158;81
159;79
160;68
161;95
162;87
163;86
164;76
165;88
166;99
167;74
168;83
169;90
170;94
171;96
172;76
173;78
174;83
175;82
176;90
177;78
178;81
179;89
180;74
181;79
182;102
183;95
184;86
185;69
186;87
187;81
188;90
189;76
190;95
191;80
192;73
193;91
194;83
195;91
196;86
197;62
198;85
199;76
200;85
201;76
202;66
203;81
204;78
205;84
206;97
207;92
208;65
209;80
210;108
211;83
212;99
213;77
214;87
215;79
216;67
217;86
218;83
219;78
220;59
221;82
222;85
223;88
224;71
225;86
226;85
227;81
228;82
229;84
230;88
231;87
232;87
233;81
234;75
235;77
236;86
237;88
238;87
239;84
240;84
241;80
242;86
243;72
244;94
245;81
246;82
247;77
248;70
249;87
250;79
251;64
252;85
253;72
254;98
255;82
256;73
257;91
258;83
259;105
260;89
261;68
262;84
263;81
264;104
265;81
266;78
267;89
268;89
269;93
270;98
271;80
272;88
273;104
274;84
275;105
276;85
277;83
278;125
279;80
280;87
281;90
282;72
283;86
284;92
285;93
286;86
287;78
288;86
289;83
290;115
291;93
292;98
293;94
294;101
295;94
296;93
297;85
298;69
299;87
300;87
301;94
302;95
303;100
304;91
305;115
306;108
307;107
308;79
309;89
310;91
311;95
312;111
313;94
314;89
315;90
316;100
317;104
318;104
319;94
320;94
321;87
322;99
323;91
324;80
325;93
326;71
327;96
328;85
329;98
330;75
331;95
332;78
333;80
334;92
335;85
336;72
337;80
338;91
339;91
340;78
341;77
342;98
343;88
344;82
345;99
346;70
347;84
348;76
349;76
350;86
351;73
352;82
353;74
354;94
355;84
356;88
357;85
358;96
359;80
360;97
361;93
362;83
363;88
364;73
365;108
366;100
367;88
368;86
369;98
370;96
371;101
372;100
373;84
374;104
375;97
376;102
377;81
378;71
379;90
380;85
381;82
382;117
383;80
384;69
385;95
386;71
387;75
388;87
389;76
390;86
391;73
392;94
393;77
394;84
395;91
396;72
397;91
398;82
399;92
400;88
401;91
402;88
403;106
404;91
405;78
406;74
407;63
408;74
409;90
410;75
411;84
412;83
413;85
414;89
415;76
416;83
417;94
418;101
419;77
420;76
421;68
422;91
423;93
424;85
425;85
426;82
427;75
428;93
429;83
430;81
431;78
432;85
433;88
434;88
435;93
436;95
437;80
438;80
439;82
440;88
441;87
442;82
443;103
444;87
445;89
446;77
447;82
448;75
449;84
450;74
451;86
452;73
453;75
454;84
455;81
456;81
457;76
458;52
459;68
460;87
461;72
462;81
463;74
464;81
465;88
466;88
467;88
468;76
469;78
470;84
471;67
472;76
473;69
474;81
475;71
476;95
477;75
478;86
479;84
480;79
481;79
482;73
483;102
484;81
485;74
486;85
487;90
488;79
489;81
490;87
491;83
492;62
493;63
494;105
495;96
496;82
497;79
498;90
499;98
500;79
501;81
502;77
503;84
504;89
505;84
506;91
507;73
508;81
509;81
510;85
511;73
512;93
513;100
514;80
515;98
516;102
517;85
518;97
519;93
520;107
521;107
522;98
523;95
524;75
525;104
526;114
527;102
528;97
529;106
530;93
531;107
532;99
533;97
534;89
535;99
536;89
537;96
538;104
539;104
540;99
541;99
542;106
543;88
544;97
545;99
546;111
547;112
548;72
549;98
550;102
551;97
552;97
553;97
554;83
555;91
556;87
557;97
558;93
559;105
560;93
561;102
562;105
563;98
564;81
565;86
566;89
567;103
568;100
569;91
570;115
571;89
572;75
573;98
574;107
575;77
576;98
577;102
578;86
579;110
580;87
581;83
582;107
583;119
584;97
585;120
586;95
587;96
588;87
589;93
590;104
591;74
592;96
593;105
594;109
595;94
596;78
597;101
598;93
599;89
600;93
601;108
602;106
603;72
604;94
605;80
606;92
607;75
608;84
609;106
610;104
611;88
612;89
613;100
614;76
615;78
616;98
617;108
618;102
619;75
620;80
621;111
622;78
623;92
624;85
625;104
626;79
627;117
628;81
629;77
630;111
631;89
632;103
633;104
634;84
635;79
636;80
637;89
638;104
639;95
640;87
641;97
642;93
643;100
644;107
645;119
646;80
647;88
648;71
649;92
650;95
651;106
652;96
653;84
654;78
655;82
656;97
657;82
658;99
659;112
660;99
661;91
662;88
663;110
664;81
665;90
666;89
667;107
668;98
669;98
670;83
671;88
672;79
673;121
674;95
675;112
676;88
677;90
678;107
679;85
680;104
681;92
682;95
683;75
684;81
685;100
686;90
687;106
688;86
689;95
690;98
691;109
692;91
693;99
694;97
695;96
696;89
697;99
698;85
699;99
700;85
701;89
702;109
703;99
704;87
705;83
706;79
707;79
708;86
709;83
710;89
711;92
712;78
713;102
714;80
715;81
716;74
717;88
718;85
719;78
720;65
721;96
722;78
723;92
724;78
725;84
726;92
727;85
728;85
729;73
730;61
731;95
732;82
733;82
734;76
735;74
736;87
737;89
738;90
739;114
740;75
741;85
742;96
743;88
744;91
745;86
746;86
747;87
748;83
749;86
750;84
751;72
752;78
753;98
754;88
755;83
756;89
