1;5
2;4
3;5
4;7
5;8
6;5
7;6
8;5
9;7
10;3
11;3
12;1
13;5
14;4
15;7
16;6
17;6
18;3
19;7
20;7
21;6
22;7
23;6
24;9
25;6
26;5
27;8
28;5
29;7
30;9
31;5
32;6
33;2
34;5
35;9
36;2
37;7
38;7
39;3
40;3
41;4
42;8
43;5
44;4
45;8
46;3
47;3
48;4
49;5
50;3
51;9
52;7
53;3
54;4
55;3
56;3
57;4
58;5
59;4
60;4
61;4
62;4
63;6
64;4
65;2
66;6
67;5
68;7
69;5
70;2
71;5
72;3
73;0
74;4
75;4
76;7
77;3
78;4
79;6
80;6
81;3
82;6
83;6
84;7
85;2
86;4
87;3
88;5
89;1
90;6
91;4
92;4
93;2
94;2
95;2
96;4
97;5
98;1
99;5
100;5
101;3
102;3
103;7
104;7
105;6
106;5
107;3
108;6
109;5
110;5
111;7
112;9
113;5
114;8
115;5
116;5
117;5
118;5
119;3
120;5
121;2
122;11
123;2
124;5
125;8
126;2
127;5
128;5
129;6
130;7
131;7
132;1
133;9
134;4
135;4
136;5
137;6
138;5
139;6
140;2
141;2
142;7
143;4
144;5
145;2
146;6
147;5
148;2
149;5
150;5
151;6
152;7
153;7
154;6
155;6
156;7
157;3
158;4
159;3
160;6
161;1
162;2
163;1
164;5
165;3
166;5
167;5
168;2
169;5
170;5
171;4
172;7
173;7
174;6
175;3
176;5
177;5
178;6
179;5
180;6
181;7
182;6
183;3
184;4
185;2
186;2
187;2
188;4
189;11
190;4
191;1
192;6
193;4
194;4
195;6
196;5
197;5
198;4
199;1
200;2
201;5
202;4
203;11
204;0
205;7
206;6
207;5
208;3
209;2
210;6
211;4
212;5
213;7
214;8
215;6
216;5
217;6
218;8
219;3
220;1
221;2
222;5
223;2
224;7
225;8
226;2
227;3
228;7
229;6
230;5
231;2
232;3
233;5
234;6
235;4
236;7
237;3
238;5
239;3
240;3
241;2
242;6
243;1
244;1
245;3
246;7
247;4
248;3
249;4
250;8
251;5
252;2
253;5
254;3
255;6
256;4
257;4
258;4
259;1
260;2
261;2
262;5
263;6
264;5
265;2
266;4
267;7
268;1
269;6
270;1
271;4
272;1
273;2
274;4
275;6
276;4
277;3
278;5
279;1
280;2
281;8
282;6
283;3
284;0
285;5
286;8
287;6
288;5
289;8
290;2
291;6
292;4
293;5
294;6
295;5
296;4
297;3
298;7
299;3
300;3
301;9
302;2
303;10
304;7
305;4
306;7
307;2
308;5
309;8
310;5
311;1
312;5
313;5
314;3
315;6
316;4
317;8
318;4
319;8
320;9
321;3
322;7
323;6
324;5
325;2
326;3
327;6
328;11
329;6
330;3
331;4
332;2
333;4
334;4
335;8
336;9
337;3
338;4
339;3
340;5
341;2
342;7
343;5
